year	municipality	id08	treated	_ID	_CX	_CY	PRO_COM	SHAPE_LEN	SHAPE_AREA
2008.0	"CARROSIO"	1394	1.0	1390	487068.6922982563	4944752.585505465	6035	13946.2711956	6923249.89109
2008.0	"CARRU'"	1395	1.0	442	408842.6537291123	4925893.814542526	4043	23552.1020949	2.58380090908E7
2008.0	"CARSOLI"	1396	0.0	6336	840130.7562645919	4670910.369828632	66025	51440.0350885	9.57934971009E7
2008.0	"CARTIGLIANO"	1397	1.0	4105	710174.0482520446	5065089.672019765	24025	16122.2397611	7377045.52253
2008.0	"CARTIGNANO"	1398	1.0	443	363681.12923014665	4927545.8917091265	4044	18897.506867	6419167.92567
2008.0	"CARTOCETO"	1399	0.0	4602	814783.2163384986	4854633.919396737	41010	33183.5743374	2.3202924165E7
2008.0	"CARTOSIO"	1400	1.0	1391	454232.72135892895	4938118.335114745	6036	24513.1687299	1.63412400763E7
2008.0	"CARTURA"	1401	1.0	4508	725176.2771504681	5017085.0867568245	28026	27633.3546281	1.62784982182E7
2008.0	"CARUGATE"	1402	0.0	2322	526680.3150772995	5044250.588930794	15051	13432.961459	5385958.44672
2008.0	"CARUGO"	1403	0.0	1651	515068.4570977212	5062649.333836332	13048	17482.5394794	4194503.0077
2008.0	"CARUNCHIO"	1404	1.0	5928	958826.8000731161	4655735.9166868795	69012	29934.7682494	3.25641609706E7
2008.0	"CARVICO"	1405	1.0	2655	537982.9677969107	5061313.835886323	16057	13658.7643907	4589098.69197
2008.0	"CARZANO"	1406	1.0	3440	692851.8488970124	5105130.788755292	22043	11772.0852549	1820152.3536
2008.0	"CASABONA"	1407	1.0	1809	1186703.7703463149	4374101.407258747	101004	49182.3346578	6.76720627289E7
2008.0	"CASACALENDA"	1408	1.0	6175	986319.9598560497	4640021.272716419	70011	49799.1148688	6.72763783388E7
2008.0	"CASACANDITELLA"	1409	1.0	5929	929831.3260298006	4692090.228159209	69013	18696.6745629	1.25380673577E7
2008.0	"CASAGIOVE"	1410	0.0	5391	945752.4428190038	4561664.523031009	61018	14974.4364443	6356949.8877
2008.0	"CASAL CERMELLI"	1411	1.0	1410	470905.30352868635	4963500.507829811	6037	23683.7551702	1.2163468095E7
2008.0	"CASAL DI PRINCIPE"	1412	0.0	5392	929988.0724642539	4554076.417482522	61019	22133.6296744	2.35127388991E7
2008.0	"CASAL VELINO"	1413	1.0	1958	1021771.8963773188	4468591.488874777	65028	38307.0014936	3.17095661993E7
2008.0	"CASALANGUIDA"	1414	1.0	5936	956531.1163094874	4669689.404759547	69014	20352.3916926	1.36687366348E7
2008.0	"CASALATTICO"	1415	1.0	6316	893993.4429086419	4616657.749463138	60017	27567.6228672	2.83768791158E7
2008.0	"CASALBELTRAME"	1416	1.0	301	458991.7028857606	5030668.842194137	3037	20674.0048828	1.60407311471E7
2008.0	"CASALBORDINO"	1417	0.0	5933	961123.4730471119	4683038.495433869	69015	48806.2864118	4.60149059602E7
2008.0	"CASALBORE"	1418	1.0	6950	1004118.1931348002	4583183.101495559	64020	22984.4323631	2.80937031039E7
2008.0	"CASALBORGONE"	1419	1.0	723	416305.7709272182	4997896.004689973	1060	24056.6412269	2.01250073301E7
2008.0	"CASALBUONO"	1420	1.0	1917	1069856.2877505193	4473399.149913971	65026	28775.2702191	3.48232396034E7
2008.0	"CASALBUTTANO ED UNITI"	1421	1.0	3246	575601.1557053514	5011148.898201475	19016	34649.1555774	2.28749982303E7
2008.0	"CASALCIPRANO"	1422	1.0	6176	960363.1154091434	4618046.381118214	70012	22012.4577169	1.90648689493E7
2008.0	"CASALDUNI"	1423	1.0	5859	976666.7069024267	4582859.552195554	62015	24082.5951026	2.33397626178E7
2008.0	"CASALE CORTE CERRO"	1424	1.0	2201	453926.34264621156	5085514.683768077	103019	15987.9072031	1.25226952937E7
2008.0	"CASALE CREMASCO VIDOLASCO"	1425	1.0	3247	556126.1207022123	5032164.899895939	19017	20147.0431238	9193453.16796
2008.0	"CASALE DI SCODOSIA"	1426	1.0	4509	695238.2679324732	5006340.89643031	28027	22423.0664774	2.13151805524E7
2008.0	"CASALE LITTA"	1427	1.0	508	479077.5008681666	5067825.375634224	12036	16190.9492626	1.05878773532E7
2008.0	"CASALE MARITTIMO"	1428	1.0	1039	630782.8928431058	4794841.419392944	50006	18433.8445528	1.4358916601E7
2008.0	"CASALE MONFERRATO"	1429	0.0	1427	457663.03639700566	4997132.729941387	6039	72801.1308324	8.62097204169E7
2008.0	"CASALE SUL SILE"	1430	0.0	3805	758309.8963880482	5055598.513206276	26009	35728.6896416	2.69181965416E7
2008.0	"CASALECCHIO DI RENO"	1431	0.0	5110	680180.2767050782	4926679.122376134	37011	22519.9698186	1.73333665945E7
2008.0	"CASALEGGIO BOIRO"	1432	1.0	1424	479446.67820369906	4939939.506742715	6038	26687.1528281	1.20103602289E7
2008.0	"CASALEGGIO NOVARA"	1433	1.0	292	461166.84119732527	5037284.929094682	3039	21340.6161168	1.05310090056E7
2008.0	"CASALEONE"	1434	0.0	3603	672859.4268042331	5001410.869203777	23019	38209.4783683	3.86027584379E7
2008.0	"CASALETTO CEREDANO"	1435	1.0	2663	548698.7123826576	5017923.20020207	19018	12913.2831758	6518038.44729
2008.0	"CASALETTO DI SOPRA"	1436	1.0	2664	561923.4468132213	5029421.755901831	19019	17407.8366559	8656968.42691
2008.0	"CASALETTO LODIGIANO"	1437	1.0	3699	527636.6146594393	5016097.691827486	98008	26401.2864843	9750642.23115
2008.0	"CASALETTO SPARTANO"	1438	1.0	1944	1066270.4007170172	4467785.546640004	65027	59947.7301106	8.65702514693E7
2008.0	"CASALETTO VAPRIO"	1439	1.0	2665	550250.6720153957	5028695.668502047	19020	13339.0750807	5401882.68745
2008.0	"CASALFIUMANESE"	1440	1.0	5072	702314.8349607005	4907741.890920616	37012	95871.3168089	8.20283247038E7
2008.0	"CASALGRANDE"	1441	0.0	4924	639118.3937273159	4938784.044161978	35012	33455.659081	3.77067599518E7
2008.0	"CASALGRASSO"	1442	1.0	340	391293.7509064716	4963503.987352434	4045	35040.6710594	1.7806630326E7
2008.0	"CASALINCONTRADA"	1443	1.0	5934	921934.2031310612	4695335.248776378	69016	23991.3933387	1.60003676553E7
2008.0	"CASALINO"	1444	1.0	216	463005.20969754015	5025693.98441707	3040	33429.7638529	3.94901473809E7
2008.0	"CASALMAGGIORE"	1445	0.0	2666	614648.7440277984	4982529.790787929	19021	58872.2340072	6.45300515042E7
2008.0	"CASALMAIOCCO"	1446	1.0	3700	529171.1244397265	5022901.917316358	98009	11494.6608805	4713809.28861
2008.0	"CASALMORANO"	1447	1.0	2722	571013.8037704749	5015345.268743307	19022	20171.8488934	1.22823412924E7
2008.0	"CASALMORO"	1448	1.0	2517	610808.0320015006	5013938.090510878	20010	17669.3096294	1.36957856584E7
2008.0	"CASALNOCETO"	1449	1.0	1458	498420.75635611254	4973817.73873269	6040	22443.2199212	1.29866000811E7
2008.0	"CASALNUOVO DI NAPOLI"	1450	0.0	1470	950824.5341349364	4542296.364993184	63017	17642.3006238	7835385.76169
2008.0	"CASALNUOVO MONTEROTARO"	1451	1.0	793	1006027.4905052306	4626198.814644218	71013	31656.389069	4.83611191189E7
2008.0	"CASALOLDO"	1452	1.0	2518	616593.4689998607	5012343.19768918	20011	20716.253097	1.68495498396E7
2008.0	"CASALPUSTERLENGO"	1453	0.0	3706	549448.4045567862	5004837.284397454	98010	31002.4244262	2.5612182097E7
2008.0	"CASALROMANO"	1454	1.0	2519	605808.4995940909	5005781.274998902	20012	18862.6718367	1.20305546063E7
2008.0	"CASALSERUGO"	1455	0.0	4435	728553.235163418	5021087.3673082385	28028	22217.9436662	1.55042504907E7
2008.0	"CASALUCE"	1456	0.0	5434	937455.9850256972	4554006.931404438	61020	17569.2019275	9558428.30612
2008.0	"CASALVECCHIO DI PUGLIA"	1457	1.0	813	1010768.1561688778	4626664.175102223	71014	35773.5288195	3.19320581534E7
2008.0	"CASALVECCHIO SICULO"	1458	1.0	7504	1051643.840853384	4222498.432406458	83012	35656.3691123	3.3621839016E7
2008.0	"CASALVIERI"	1459	0.0	6321	892738.8566194109	4621131.233247118	60018	22798.47485	2.727078016E7
2008.0	"CASALVOLONE"	1460	1.0	217	458378.238615639	5027594.676146759	3041	22897.7420694	1.74849033508E7
2008.0	"CASALZUIGNO"	1461	1.0	509	477316.56994409655	5084437.320253293	12037	12299.7785564	7322758.27375
2008.0	"CASAMARCIANO"	1462	1.0	1471	968175.5686480858	4546474.893574375	63018	14657.1445144	6384227.94274
2008.0	"CASAMASSIMA"	1463	0.0	7035	1167316.8156441941	4563083.157495094	72015	49582.4496928	7.84317505994E7
2008.0	"CASAMICCIOLA TERME"	1464	0.0	1472	914585.7382808181	4521618.186441114	63019	13322.7864096	5848834.90965
2008.0	"CASANDRINO"	1465	0.0	1473	941872.6465974766	4543938.304462819	63020	10557.2285138	3182339.86951
2008.0	"CASANOVA ELVO"	1466	1.0	177	444494.08762436133	5027399.098950824	2033	19123.128583	1.620503567E7
2008.0	"CASANOVA LERRONE"	1467	1.0	4559	422689.08004543086	4875930.589240071	9019	26198.9848942	2.4229660522E7
2008.0	"CASANOVA LONATI"	1468	1.0	3398	516772.0223110967	4993485.918292302	18031	13179.1151866	4630232.52363
2008.0	"CASAPE"	1469	1.0	6051	822986.1606181844	4647175.938479178	58021	10922.2283387	5379305.27946
2008.0	"CASAPESENNA"	1470	0.0	5855	932072.7215205955	4550248.701098347	61103	8420.72617181	3048112.45367
2008.0	"CASAPINTA"	1471	1.0	2771	437587.9403211304	5051510.290631447	96014	8288.72141802	2860832.68208
2008.0	"CASAPROTA"	1472	1.0	6040	814175.2703163279	4684371.551874475	57011	21332.2489363	1.4546094902E7
2008.0	"CASAPULLA"	1473	0.0	5435	944553.908298528	4560978.006886829	61021	9168.83254715	2904357.27281
2008.0	"CASARANO"	1474	0.0	6789	1283493.8265850397	4470318.17426352	75016	30638.3953794	3.87274074862E7
2008.0	"CASARGO"	1475	1.0	3184	530926.1394538089	5098610.769497038	97015	33888.4030958	1.97127158816E7
2008.0	"CASARILE"	1476	1.0	2330	507997.74851386633	5017877.209233365	15055	15884.6185956	7324861.34708
2008.0	"CASARSA DELLA DELIZIA"	1477	0.0	3924	797152.9166440374	5095584.952072973	93010	26275.4710293	2.04659727817E7
2008.0	"CASARZA LIGURE"	1478	0.0	1556	537932.73639798	4904467.329518004	10011	27444.2086482	2.78222271743E7
2008.0	"CASASCO"	1479	1.0	1376	500357.50659993204	4963073.865485229	6041	15021.0840091	9037275.55403
2008.0	"CASASCO D'INTELVI"	1480	0.0	1652	505560.76613599947	5086732.5554450145	13050	14564.6833728	3996249.76117
2008.0	"CASATENOVO"	1481	0.0	2961	525171.2122308258	5058780.371117674	97016	23395.0679233	1.26640375951E7
2008.0	"CASATISMA"	1482	1.0	3399	509652.5635064007	4988870.9591392735	18032	13064.5806416	5477367.3246
2008.0	"CASAVATORE"	1483	0.0	6357	944458.556298801	4540896.307772034	63021	5461.87224485	1526682.98066
2008.0	"CASAZZA"	1484	0.0	2696	570500.3547736614	5066256.646200911	16058	12588.6496392	7113134.08312
2008.0	"CASCIA"	1485	1.0	4834	830876.6225820292	4735325.653195083	54007	73365.6877093	1.80833560334E8
2008.0	"CASCIAGO"	1486	1.0	910	482431.24653797835	5075112.180847226	12038	13755.8470151	4045414.19766
2008.0	"CASCIANA TERME"	1487	0.0	1102	629213.1119139841	4819866.8243970005	50007	35792.5582792	3.65224013398E7
2008.0	"CASCINA"	1488	0.0	1071	620828.6140853239	4835671.444625366	50008	49065.338611	7.86060860946E7
2008.0	"CASCINETTE D'IVREA"	1489	1.0	645	414616.8979160573	5036992.919847304	1061	7198.01724805	2172576.54561
2008.0	"CASEI GEROLA"	1490	1.0	3409	494697.45697511954	4984270.331012013	18033	36947.4255345	2.48049879424E7
2008.0	"CASELETTE"	1491	1.0	747	379625.81391360715	4995884.771655681	1062	19336.182051	1.43135955701E7
2008.0	"CASELLA"	1492	0.0	1557	499742.7185672414	4931085.355913191	10012	15815.3242689	8065592.71729
2008.0	"CASELLE IN PITTARI"	1493	1.0	1959	1056684.358735357	4468951.647797564	65029	37596.3624294	4.55545060805E7
2008.0	"CASELLE LANDI"	1494	1.0	3911	563581.1491892446	4994181.908649057	98011	27143.1777873	2.60042591812E7
2008.0	"CASELLE LURANI"	1495	1.0	3912	528356.1053997382	5013302.476264769	98012	15123.4551136	7678247.14162
2008.0	"CASELLE TORINESE"	1496	0.0	612	394699.3831985135	5003147.750240878	1063	27753.6133694	2.87115143753E7
2008.0	"CASERTA"	1497	0.0	5436	950049.5148993311	4562328.328315255	61022	53568.9929186	5.40684591889E7
2008.0	"CASIER"	1498	0.0	4175	754804.5630831803	5057944.794655157	26010	28019.5431892	1.34217377569E7
2008.0	"CASIGNANA"	1499	1.0	6677	1123026.0704146733	4242668.862008013	80024	26705.9883052	2.45414354781E7
2008.0	"CASINA"	1500	0.0	4949	618381.2417281943	4931553.540663992	35013	46507.0541482	6.38037121325E7
2008.0	"CASIRATE D'ADDA"	1501	1.0	2697	543486.0513521697	5038440.540551935	16059	17355.482455	1.01746012941E7
2008.0	"CASLINO D'ERBA"	1502	1.0	1653	517121.00601325254	5077006.805465969	13052	16537.2778564	6889645.92414
2008.0	"CASNATE CON BERNATE"	1503	1.0	1654	505698.2987001645	5067356.82042371	13053	10976.2380617	5222066.52015
2008.0	"CASNIGO"	1504	0.0	2750	567660.254307911	5075084.571397595	16060	22554.2369774	1.36218934147E7
2008.0	"CASOLA DI NAPOLI"	1505	0.0	6384	967889.6571229532	4519798.329739322	63022	10284.5259382	2593182.11188
2008.0	"CASOLA IN LUNIGIANA"	1506	1.0	5346	594511.908246234	4895144.53321148	45004	40657.3537542	4.15412363695E7
2008.0	"CASOLA VALSENIO"	1507	1.0	1107	708617.6637056529	4897948.399697204	39005	54184.1453395	8.44135464644E7
2008.0	"CASOLE BRUZIO"	1508	0.0	6452	1132151.3394385402	4374071.449724133	78028	13714.8020996	3944542.06931
2008.0	"CASOLE D'ELSA"	1509	1.0	4333	668280.8602706813	4797659.284612516	52004	82303.2941762	1.48704079382E8
2008.0	"CASOLI"	1510	0.0	5905	937468.9897173955	4677558.578526088	69017	46870.3993009	6.70349605967E7
2008.0	"CASORATE PRIMO"	1511	0.0	3410	501031.95415763446	5017006.817042506	18034	21947.594825	9735872.86871
2008.0	"CASORATE SEMPIONE"	1512	0.0	875	479944.8147246675	5056783.909562057	12039	12568.7531976	6909189.69867
2008.0	"CASOREZZO"	1513	0.0	2331	492775.4383967631	5041398.594257905	15058	12568.3665277	6595105.61616
2008.0	"CASORIA"	1514	0.0	6268	946919.4625751963	4541288.1767862495	63023	22059.1977448	1.21384028188E7
2008.0	"CASORZO"	1515	1.0	1441	447646.30852713203	4984804.16841915	5020	17165.1517258	1.26479769679E7
2008.0	"CASPERIA"	1516	1.0	6041	803497.9258817736	4694726.859658214	57012	25203.7612067	2.53086516915E7
2008.0	"CASPOGGIO"	1517	1.0	2749	567280.176149815	5122584.211440437	14013	13656.1912024	7312225.60475
2008.0	"CASSACCO"	1518	1.0	3970	822972.9794522864	5122702.849125205	30019	20104.5478053	1.16784684505E7
2008.0	"CASSAGO BRIANZA"	1519	1.0	2962	522444.8703080792	5064850.749475448	97017	10936.7611592	3547631.39764
2008.0	"CASSANO ALLO IONIO"	1520	0.0	6392	1133502.969136917	4426442.174491941	78029	73747.8370691	1.59067581447E8
2008.0	"CASSANO D'ADDA"	1521	0.0	2332	540425.4819250151	5041581.164149345	15059	29088.6252683	1.8601019694E7
2008.0	"CASSANO DELLE MURGE"	1522	0.0	7142	1153188.4624742812	4554591.867069702	72016	77692.4549775	9.01973571357E7
2008.0	"CASSANO IRPINO"	1523	1.0	6516	1007927.6793570061	4542774.155655653	64021	19210.4011136	1.30745716569E7
2008.0	"CASSANO MAGNAGO"	1524	0.0	931	486707.0994119395	5057242.119957002	12040	22555.7780001	1.23441646604E7
2008.0	"CASSANO VALCUVIA"	1525	1.0	944	481649.25734328554	5086577.022904607	12041	9080.75356399	3954718.74773
2008.0	"CASSARO"	1526	1.0	7338	1029543.2542187698	4122768.238007526	89007	24034.0329251	1.96155426654E7
2008.0	"CASSIGLIO"	1527	1.0	2778	547113.1448709203	5088997.238001581	16061	18654.781145	1.3677306051E7
2008.0	"CASSINA DE' PECCHI"	1528	0.0	2333	529318.9469098625	5040309.2611483615	15060	17277.9312227	7209536.1738
2008.0	"CASSINA RIZZARDI"	1529	1.0	1665	502094.6692859773	5066390.244167984	13055	9940.44134758	3507297.77817
2008.0	"CASSINA VALSASSINA"	1530	1.0	2963	537826.7166004434	5084784.52780793	97018	12683.1777581	2724254.48056
2008.0	"CASSINASCO"	1531	1.0	1442	445436.94240601687	4949014.789235795	5021	17821.343315	1.18391153028E7
2008.0	"CASSINE"	1532	1.0	1425	461995.177095236	4955550.178529553	6043	54249.5535397	3.30924976434E7
2008.0	"CASSINELLE"	1533	1.0	1436	464865.07822365634	4936352.16912728	6044	26344.212351	2.37721061246E7
2008.0	"CASSINETTA DI LUGAGNANO"	1534	1.0	2373	492752.2614551984	5030287.301191084	15061	11242.9891891	3317519.95428
2008.0	"CASSINO"	1535	0.0	1523	903779.9782255469	4603219.432099459	60019	61113.8349887	8.34186654059E7
2008.0	"CASSOLA"	1536	0.0	4106	716342.4219189833	5069382.242632082	24026	21870.9504108	1.27395087718E7
2008.0	"CASSOLNOVO"	1537	0.0	3418	484559.915101095	5023894.845506161	18035	37506.5633377	3.17358130704E7
2008.0	"CASTAGNARO"	1538	1.0	3604	689112.3806634061	4995708.817273132	23020	26875.5003506	3.47977733666E7
2008.0	"CASTAGNETO CARDUCCI"	1539	0.0	1770	629848.1158842369	4781938.710776815	49006	57693.3590337	1.42314906725E8
2008.0	"CASTAGNETO PO"	1540	1.0	652	412979.63036349753	5001608.234665343	1064	16581.4015381	1.14732118638E7
2008.0	"CASTAGNITO"	1541	1.0	370	424966.63480553403	4955730.854427572	4046	16506.810483	7114777.6414
2008.0	"CASTAGNOLE DELLE LANZE"	1542	1.0	1448	432207.0670884284	4956360.792960848	5022	23635.7821867	2.15647923488E7
2008.0	"CASTAGNOLE MONFERRATO"	1543	1.0	1449	445086.45986822865	4978070.66285792	5023	23173.9852128	1.73373827618E7
2008.0	"CASTAGNOLE PIEMONTE"	1544	1.0	690	386832.3973325379	4972261.59624132	1065	21521.3774838	1.72795576823E7
2008.0	"CASTANA"	1545	1.0	3337	521873.40801935364	4985634.175445734	18036	17459.0090314	5277182.81326
2008.0	"CASTANO PRIMO"	1546	0.0	2374	481758.2654847027	5044110.0783682205	15062	32825.8131552	1.91728685795E7
2008.0	"CASTEGGIO"	1547	0.0	3338	510391.07307654206	4983989.419327198	18037	22986.7852275	1.76616973009E7
2008.0	"CASTEGNATO"	1548	0.0	3081	586878.2922454103	5045520.027344411	17040	15548.692962	9204837.28617
2008.0	"CASTEGNERO"	1549	1.0	4107	703618.9819901271	5034840.747598523	24027	22319.1579432	1.16202160422E7
2008.0	"CASTEL BARONIA"	1550	1.0	6549	1019410.4392555689	4562046.388555514	64022	18762.8570269	1.53662819328E7
2008.0	"CASTEL BOGLIONE"	1551	1.0	1455	450674.5787063292	4952881.552371834	5024	18997.2421319	1.186219011E7
2008.0	"CASTEL BOLOGNESE"	1552	0.0	1085	722246.5175678857	4911277.33433967	39006	36723.1249785	3.23734229434E7
2008.0	"CASTEL CAMPAGNANO"	1553	1.0	5457	956149.8158185553	4571455.571903094	61023	22658.5430565	1.74784813735E7
2008.0	"CASTEL CASTAGNA"	1554	1.0	6140	888527.5278383243	4720753.06179814	67010	19272.779127	1.81590320452E7
2008.0	"CASTEL COLONNA"	1555	0.0	4990	831335.4621570131	4846076.437895617	42009	21852.6515623	1.3531214376E7
2008.0	"CASTEL CONDINO"	1556	1.0	3450	622967.4930151779	5086653.21642843	22045	24491.4916253	1.11003914509E7
2008.0	"CASTEL D'AIANO"	1557	1.0	5107	660887.6321553277	4904897.112012013	37013	46179.3871521	4.52605054755E7
2008.0	"CASTEL D'ARIO"	1558	1.0	2545	654870.77648166	5004411.531695195	20014	24917.2186326	2.25779646027E7
2008.0	"CASTEL D'AZZANO"	1559	0.0	3630	652627.9028041858	5024638.977461887	23021	17502.3266315	9724139.62014
2008.0	"CASTEL DEL GIUDICE"	1560	1.0	5258	934160.6174639235	4646555.363757959	94009	20918.9753638	1.48083019882E7
2008.0	"CASTEL DEL MONTE"	1561	1.0	6327	889542.0694631665	4704187.121654895	66026	51767.7165709	5.80313148674E7
2008.0	"CASTEL DEL PIANO"	1562	1.0	4689	704763.542515918	4755689.197569412	53004	56657.7020309	6.77696556931E7
2008.0	"CASTEL DEL RIO"	1563	1.0	5090	699375.7691357275	4897737.312156583	37014	44867.4308259	5.25914011276E7
2008.0	"CASTEL DI CASIO"	1564	0.0	1785	661717.7567976993	4891580.821931009	37015	39972.3086043	4.73257114537E7
2008.0	"CASTEL DI IERI"	1565	1.0	6328	892431.2876959115	4671489.677876822	66027	22586.4209284	1.88837900295E7
2008.0	"CASTEL DI IUDICA"	1566	1.0	7604	1002218.744068821	4166493.3527015666	87013	60876.5809605	1.03209691918E8
2008.0	"CASTEL DI LAMA"	1567	0.0	1508	884073.5404235701	4757824.93602314	44011	16148.9460568	1.09762029686E7
2008.0	"CASTEL DI LUCIO"	1568	1.0	7514	965811.6918517511	4206048.257479915	83013	26321.0927199	2.87780700979E7
2008.0	"CASTEL DI SANGRO"	1569	0.0	1489	925585.5986574177	4638213.101528835	66028	53878.9594838	8.4429752497E7
2008.0	"CASTEL DI SASSO"	1570	1.0	5461	943821.1673553473	4573087.9111210145	61024	30010.3301545	2.03230756795E7
2008.0	"CASTEL DI TORA"	1571	1.0	6042	827687.4030354299	4680630.605077562	57013	21654.5351537	1.54912097342E7
2008.0	"CASTEL FOCOGNANO"	1572	0.0	1751	724483.2202746124	4835829.503960855	51008	53038.3655831	5.66283048374E7
2008.0	"CASTEL FRENTANO"	1573	1.0	5913	941886.5254565268	4685129.192537274	69018	25803.4762512	2.18861438404E7
2008.0	"CASTEL GABBIANO"	1574	1.0	2724	556076.0048725416	5035358.294637991	19024	11703.6136132	5787646.11602
2008.0	"CASTEL GANDOLFO"	1575	0.0	6052	803581.9943355792	4627806.684658385	58022	27892.3982891	1.41905713487E7
2008.0	"CASTEL GIORGIO"	1576	1.0	2505	744298.9065637673	4731901.654082801	55009	34206.7420249	4.21444422412E7
2008.0	"CASTEL GOFFREDO"	1577	0.0	2546	615927.4218010551	5016897.089632379	20015	35869.1104854	4.24042156779E7
2008.0	"CASTEL GUELFO DI BOLOGNA"	1578	1.0	5089	711814.6866888844	4924707.61663195	37016	32403.2722331	2.86088431461E7
2008.0	"CASTEL MADAMA"	1579	0.0	6099	821084.4068257301	4653454.006626717	58023	29253.4086205	2.88029341015E7
2008.0	"CASTEL MAGGIORE"	1580	0.0	5155	686902.5223329692	4938096.116105503	37019	37970.4097635	3.09004015235E7
2008.0	"CASTEL MELLA"	1581	0.0	2917	589335.9242888123	5039135.86238337	17042	14529.25413	7528503.57803
2008.0	"CASTEL MOLA"	1582	1.0	7516	1050848.6003900443	4209493.157055101	83015	17732.0231305	1.68280420908E7
2008.0	"CASTEL MORRONE"	1583	1.0	5593	949304.180153582	4566388.196130789	61026	22283.629828	2.5343922051E7
2008.0	"CASTEL RITALDI"	1584	0.0	4842	799389.6599329888	4748162.912869533	54008	27098.774715	2.24413902303E7
2008.0	"CASTEL ROCCHERO"	1585	1.0	1307	453480.67157525814	4952051.381241016	5032	11082.2760154	5627312.4093
2008.0	"CASTEL ROZZONE"	1586	1.0	2783	548547.3973145426	5044600.215543289	16063	8027.67496329	1706623.6552
2008.0	"CASTEL SAN GIORGIO"	1587	0.0	6784	979809.9088981296	4530046.982261982	65034	17713.3768554	1.35850677633E7
2008.0	"CASTEL SAN GIOVANNI"	1588	0.0	4862	533673.0130468175	4989489.66432659	33013	40542.946855	4.403974714E7
2008.0	"CASTEL SAN LORENZO"	1589	1.0	6816	1027462.5657577299	4492886.97853778	65035	22902.2472781	1.4293682383E7
2008.0	"CASTEL SAN NICCOLO'"	1590	1.0	1697	714226.3138586677	4844575.364141938	51010	52780.0388755	8.32701569453E7
2008.0	"CASTEL SAN PIETRO ROMANO"	1591	1.0	6132	823841.2471665202	4641373.207295813	58025	24815.3619399	1.52923086897E7
2008.0	"CASTEL SAN PIETRO TERME"	1592	0.0	5185	702931.8071543318	4919037.08977241	37020	71651.5354335	1.48414735006E8
2008.0	"CASTEL SAN VINCENZO"	1593	1.0	5200	920028.0038315963	4623685.728798639	94012	26008.9195658	2.19783723085E7
2008.0	"CASTEL SANT'ANGELO"	1594	1.0	6088	830729.4239552213	4701833.393282264	57015	28319.173565	3.1269678422E7
2008.0	"CASTEL SANT'ELIA"	1595	1.0	5454	778853.612161243	4683210.44711879	56017	36713.9900473	2.39150716032E7
2008.0	"CASTEL VISCARDO"	1596	0.0	2055	746860.9130909047	4738314.21020372	55010	27535.4452287	2.62155792097E7
2008.0	"CASTEL VITTORIO"	1597	1.0	4668	396671.65169609844	4866021.171422392	8015	30864.5469486	2.59282077509E7
2008.0	"CASTEL VOLTURNO"	1598	0.0	5594	918040.1875419209	4553586.417517703	61027	61925.4031256	7.39412728505E7
2008.0	"CASTELBALDO"	1599	1.0	4436	692962.7542989206	5000502.488223746	28029	17814.7921135	1.51745119523E7
2008.0	"CASTELBELFORTE"	1600	1.0	2520	648752.4736840597	5008897.802604516	20013	29624.2666715	2.23419909646E7
2008.0	"CASTELBELLINO"	1601	1.0	4986	836298.1129065318	4824320.180834193	42008	14413.6120446	6047087.29926
2008.0	"CASTELBELLO CIARDES"	1602	1.0	1650	647704.7909235907	5165375.467821844	21018	46178.8675802	5.37909798809E7
2008.0	"CASTELBIANCO"	1603	1.0	4560	426016.473669463	4884806.202192005	9020	20089.2889531	1.4704230363E7
2008.0	"CASTELBOTTACCIO"	1604	1.0	6210	974199.4775309006	4637670.426195558	70013	18108.8144391	1.12235177942E7
2008.0	"CASTELBUONO"	1605	0.0	7365	947933.7710146321	4210509.8832795825	82022	47757.0299221	6.07858618385E7
2008.0	"CASTELCIVITA"	1606	1.0	1984	1028302.0415761679	4502485.22650366	65030	45554.7255063	5.7634032561E7
2008.0	"CASTELCOVATI"	1607	0.0	3082	573842.4267166761	5038631.8056150125	17041	13056.7535563	6139597.93541
2008.0	"CASTELDACCIA"	1608	0.0	7366	898612.3877331547	4216546.39151874	82023	48158.6142445	3.39185108293E7
2008.0	"CASTELDELCI"	1609	1.0	5231	753294.4326432445	4852533.776730811	99021	37029.3498774	4.96767101794E7
2008.0	"CASTELDELFINO"	1610	1.0	376	348304.2639416184	4939419.788997068	4047	27149.3057341	3.39513217554E7
2008.0	"CASTELDIDONE"	1611	1.0	2723	610373.386016322	4991148.495092377	19023	21261.9603029	1.0789299965E7
2008.0	"CASTELFIDARDO"	1612	0.0	5003	869136.3217827639	4822510.092326456	42010	27766.1557425	3.33901160416E7
2008.0	"CASTELFIORENTINO"	1613	0.0	5359	658115.1341158208	4831359.855788729	48010	47798.7929523	6.63437068445E7
2008.0	"CASTELFONDO"	1614	1.0	3538	660915.8052515567	5150238.03014347	22046	31016.5169049	2.58715747863E7
2008.0	"CASTELFORTE"	1615	0.0	5739	906206.09689297	4584624.463600497	59004	25915.714285	2.97045659606E7
2008.0	"CASTELFRANCI"	1616	1.0	6986	1009980.2131646427	4547660.463707878	64023	18264.4524903	1.16888159849E7
2008.0	"CASTELFRANCO DI SOPRA"	1617	0.0	1774	707197.4637682455	4834546.425478652	51009	39363.262613	3.75791406603E7
